id,text,domain,category,FinalOff,FinalCB
1.31E+18, @USERNAME  @USERNAME  إحساس جديد .. بقلبك بيزيييد .. بتحسو كلّما بتطلّع فيي .. وإنّك عطووول .. آه فيي مشغووول .. كتييير بتشتاقلي وبتموت عليي .. حدي بيكون .. قلبك مجنون .. حتى نظرات عيونك مجنونة .. وبعز عليك .. ترف بعينيك .. تمرق شي لحظة ما تشوف عيوني .. بكفيني تقلي : بحبّك .. 😘 ❤ ️ 💙 🌸 ♥ ️,Celebrities,Intelligence,no,no
1.32E+18, ٦ قوى رئيسية حكمت البلد على مدى السنوات المنصرمة واوصلته للغريق . الحريري الذي فشل مراراً بري الذي يُركب دينة الجرّة محل ما بدّو حزب الله مُطلق المواقف التي تُؤخر ولا تُقدم القوات والاشتراكي مذبذبين ساعة مع وساعة ضد التيار الوطني ملك الصفقات كلن يعني كلن ما حدا يزعل مني,Celebrities,Intelligence,yes,yes
1.32E+18, احتاروا شو بدن ينقطوا هبل طلع معهم بالاخير الثورة عم ترجع سعد كيف و ليش ما بعرف,Celebrities,Intelligence,yes,yes
1.29E+18, اقسم بالله انو في بعض الناس تافه وسخيفه الرجال دخل باكتئاب بسببكم عالم تافه يا تافهين,Celebrities,Intelligence,yes,yes
1.32E+18, الا الحماقة اعيت من يداويها ! ! الرخيصة جدا تقارن المتعريات الغير مسلمات بالمسلمات وتقول مافيه اي احد انتقد لبسهم وعريهم ... انا عن نفسي شفت كمية غباء بس مثل لمعة العين ماشفت .,Celebrities,Intelligence,yes,yes
1.32E+18," الثورة فشلت فشل ذريع وما عملت ولا أي انجاز خلال العام الفائت ، وأي احتفال رمزي بعيداً عن اشعال الثورة مجدداً بزخم أقوى وأشد هو نفاق وكذب وما بيفرق شي عن نفاق السلطة السياسية",Celebrities,Intelligence,yes,no
1.29E+18, الحمار وهو صغير الحمار لما يكبر,Celebrities,Intelligence,yes,yes
1.32E+18, الشيوعية سبب فشل الثورة . شكرا,Celebrities,Intelligence,yes,yes
1.32E+18," الكلام عن أن الاكثرية غبي ومضلل : اذا كانت الاكثرية بالحكم ليس لديهم احتياجات خاصة فذلك لا يعني ان المواطنين ذوي الاحتياجات الخاصة لا حقوق لهم . يلي بالأكثرية واجباتهم تأمين حقوق الأقلية , بس المنطق الأعوج عنا لا يفهم ذلك لهيك الرجال الاكثرية لا تعطي النساء حقوقها 1/2",Celebrities,Intelligence,yes,yes
1.32E+18, الله يعين هالخشبتين لي كل حرامي و تافه و ولد بالبلد بيبعت خواريفو يحرقوها تا يعمل بطل ... 😂 😂 😂 تافه و فاشل و فاسد 🤣 🤣 🤣 ضب زعرانك,Celebrities,Intelligence,yes,yes
1.29E+18, اللي يبى يشوف قلة الادب على اصولها يدخل حساب و يقرا التعليقات ! ! تخلف عافانا الله,Celebrities,Intelligence,yes,yes
1.32E+18, الواحد ما بيعرف شو بدو يحكي معكن من الأخير مع هيك شعب غبي ما بدي عيش مابدي عيش مع هيك شعب غبي,Celebrities,Intelligence,yes,yes
1.32E+18, اهبل او احمق او معتوه من يعتقد ان احراق قبضة الثورة يطفئ الثورة,Celebrities,Intelligence,yes,yes
1.31E+18, ايه اكتر البوم فاشل و خايس في 2020,Celebrities,Intelligence,yes,no
1.32E+18, أغلب أتباع الاحزاب مابدن يسمعوا و يشوفوا بكل بساطة مش إنو فهمانين شو عم يكتبوا مشيوا بقصة ال10 مليار و كل واحد نقل الخبر شكل و عزقوا و فتش بحبش بيكون إبنه او خيه او إخته أو بنته او هو آخد منحة مثلا ممولة من هالمصريات 2 قصة ارتفاع الدولار 3رجوع الحريري غباء,Celebrities,Intelligence,no,no
1.32E+18," أوعك تبرر لحالك بتضل حمار . يسري الموضوع على أهلك ، مجتمعك ، حزبك السياسي ، دولتك ، و الحضارة / الأمّة يلي بتنتمي لإلها . - التغيير ببلّش فيك .",Celebrities,Intelligence,yes,yes
1.29E+18, أول فنانة كانت يلي عملتكون معروفين ولولايا ما كنا قربنا عهيك تطبيق فاشل,Celebrities,Intelligence,no,no
1.32E+18, أي محاولة لإعادة تكليف سعد الحريري أكبر جريمة يرتكبها و و و وكل نائب يؤيد هذا الفاسد الفاشل . فاشل .,Celebrities,Intelligence,yes,yes
1.32E+18," بالأمس أعلن رئيس الجمهورية فشل ونهاية فترة حكمه "" ضمنا "" واليوم يخطو خطوته الاخيرة إلى الهاوية وبمرافقة شريكه الطائفي الفئوي ..",Celebrities,Intelligence,yes,yes
1.29E+18, برغم كل الظروف الا ان إليسا دعست اخر البوم البطيخه الفاشله,Celebrities,Intelligence,yes,yes
1.31E+18," بكل جرأة ومن دون أي خجل .. تتحدث عن فشل العملية التجميلية التي خضعت لها ، وتوجه رسالة للجمهور للتفاصيل :",Celebrities,Intelligence,no,no
1.32E+18," بما أن أصبحت متداول الناس في مواقع التواصل هذا يؤكد مدى نجاح شهرتها ليس من ناحية المحتوى بل متطلب الواقع و من وجهة نظري لكل شخص حاب ينشهر بأسرع وقت في مجتمعنا فقط كل ما عليه يقدم لنا محتوى فاشل و بعد حين سنجح ، أغلب مجتمعنا يحارب الناجح و يدعم الفاشل",Celebrities,Intelligence,yes,no
1.32E+18, بهايم من بلادي ... تفهه ..,Celebrities,Intelligence,yes,yes
1.31E+18, تبغو تنبسطوا ؟ اكسروا الان الروتين .. بأي شي مجنون ... غني بصوت عالي .. حتى لو صوتك وحش ارقص ... حتى لو ماتعرف ترقص اجري ... حتى لو ماعمرك جريت . . . . اعطونا افكار لكسر الروتين 🤗,Celebrities,Intelligence,no,no
1.32E+18," تحميل عودة الحريري على الحكومة و ان لم يحصل هذا بعد للثورة من قبل التيار سقطة "" هبل "" و مش سياسية له تضاف",Celebrities,Intelligence,no,no
1.32E+18, تيار باشيل ينشر فيديوهات الكذب و التضليل عبر وسائل التواصل الاجتماعي بشكل ممنهج و منظم التيار فشل سياسيا و هيد واضح ما تحملوا فشلكم للثورة,Celebrities,Intelligence,yes,yes
1.32E+18," جنون السلطة اليوم في طرابلس ، قوى الامن تطلق النار بالمباشر على الناس وعلى مراسل صفحة طرابلس عاصمة الشمال",Celebrities,Intelligence,no,no
1.32E+18, حاطه فويس لاحد معجبينها يقول انها من العشرة الأوائل على الكرة المسطحة . طيب كرة يعني منحنى . كيف تصير مسطحة وهي كرة ! ! ياعالم متابعينها اغبياء ! وهي غبيه تستشهد فيهم ياقلبي من الذوق المتدني .,Celebrities,Intelligence,yes,yes
1.29E+18, حسبي الله عليكم يامتخلفين دولكم فاشله وعله على الدول الثانيه وتحطون اللوم على مغني,Celebrities,Intelligence,yes,yes
1.32E+18, حمار ايام طلعت أحلام ماكان في ارب ايدل ولا ارب تالنت صعب أنك توصل وتكون فنان / ة ومن الصعب انك تكون مثل فنانة العرب 👸 🏻 💅,Celebrities,Intelligence,yes,yes
1.29E+18, سأضرب لكم مثل على غباء وضجيج : يقولون اللاعب تمرن ولا عوقب من الاتحاد السعودي !,Celebrities,Intelligence,yes,yes
1.29E+18, سأضرب لكم مثل على غباء وضجيج : يقولون اللاعب تمرن ولا عوقب من الاتحاد السعودي !,Celebrities,Intelligence,yes,yes
1.31E+18, سبب فشل في زيجاته السابقة وإصراره على الارتباط مجددًا,Celebrities,Intelligence,no,no
1.32E+18," شو انجزوا الاحزاب والزعماء بعد ما أعفوا عن نفسهم جرائم الحرب ؟ دعوسوا على الدستور ، افلسوا الدولة ، حرضوا الناس على بعضها ، مولوا إعلام فاشل تحريضي ، هجروا الشباب ، فقروا الناس ، سرقوا المودعين ، تركوا الزبالة بشوارع ، وفجروا المرفأ",Celebrities,Intelligence,yes,yes
1.32E+18, صار فينا نعمل contest شو اهبل حدث صار خلال التظاهرات او بعد ؟ ؟ - فوج البيجاما - الماريونات - حفل التكريم زيدوا اذا في شي بعد,Celebrities,Intelligence,yes,yes
1.32E+18, فاشل فاشل فاشل حتى بالقرأة . @USERNAME ,Celebrities,Intelligence,yes,yes
1.32E+18, فشل الحراك الشعبي الذي انطلق في منذ سنة لأسباب أربعة غياب القيادة الواضحة والبرنامج الموحد وضع اليد الخارجية عليه ركبته جهات داخلية لتوظيفه في خدمة أهدافها البعيدة عن أهدافه انحرافه عن أهدافه الاجتماعية الوطنية الموحدة الى اهداف سياسية واستراتيجية خلافية و عميقة,Celebrities,Intelligence,no,no
1.32E+18, فشلت الثورة نعم و الكل معترف بهالشي . بس فشل الثورة ع الفساد ب لبنان هو شي محزن و مؤسف مش شي بخليك تنبسط انو والله من الأساس قلت بدا تفشل و صار متل ما قلت . اذا طلعتو و نزلتو الف مرة انتو عايشين بلبنان و منضرين من هالطبقة الفاسدة قد ما كابرتو و صبرتو,Celebrities,Intelligence,no,no
1.32E+18, فكّروا بحرق القبضة خلصت يا هبل الثورة نهج وفكر وأقول لبجم إنو معلمكم هل غشيم الزفت ما رح يطلع من أمرو شي عشنا وشفنا وين صار البلد . فهموا بقى إنو الطائفية لا بطعميك ولا بتشربك ولا بتوظفك . حرّروا عقولكم يا أقزام,Celebrities,Intelligence,yes,yes
1.29E+18, في اهبل من هذه الشي في اوقح من هيك اشكال تنتحل شخصيات فنيه ويقومون يالفو بهكذا كلام كل الحب لكي يا اجمل وافضل وأرق انسانه,Celebrities,Intelligence,yes,yes
1.31E+18, فيديو - هيا الشعيبي تشرح فشل عمليتها الجراحية الاخيرة .. وتحذر الجمهور من الطبيب via @USERNAME ,Celebrities,Intelligence,no,no
1.32E+18, قالب بحبك والغريبه انه عارفني من يومين ودي تبأه جرأه ولا طيبه ولا جنون العاشقين ⁦ ❤ ️ ⁩,Celebrities,Intelligence,no,no
1.32E+18, قديش بدك تكون غبي لتتمسخر وتنتقد ثورة طالبت بحقوقك المسروقة بس لأن زعيمك ما الو مصلحة فيها,Celebrities,Intelligence,yes,yes
1.32E+18, قرار بعد قرار . الشعب عم يموت و هني بدن يحولوا دولار من حساباتنا المحجوزة بالبنوك ليدرسوا الخارج مع انه عندنا جامعات خاصة و رسمية و مهددين بالاقفال . شيلوا المجالس كلها و حطوا حمير .,Celebrities,Intelligence,yes,yes
